this_publ,title
https://dblp.org/rec/conf/popl/Doeppner77,Parallel Program Correctness Through Refinement.
https://dblp.org/rec/conf/popl/DolanM17,"Polymorphism, subtyping, and type inference in MLsub."
https://dblp.org/rec/conf/popl/DoligezG94,"Portable, Unobtrusive Garbage Collection for Multiprocessor Systems."
https://dblp.org/rec/conf/popl/DoligezL93,"A Concurrent, Generational Garbage Collector for a Multithreaded Implementation of ML."
https://dblp.org/rec/conf/popl/DowneySS78,Off-Line and On-Line Algorithms for Deducing Equalities.
https://dblp.org/rec/conf/popl/DragoiHZ16,PSync: a partially synchronous language for fault-tolerant distributed algorithms.
https://dblp.org/rec/conf/popl/Dreyer04,A type system for well-founded recursion.
https://dblp.org/rec/conf/popl/DreyerCH03,A type system for higher-order modules.
https://dblp.org/rec/conf/popl/DreyerHCK07,Modular type classes.
https://dblp.org/rec/conf/popl/DreyerNRB10,A relational modal logic for higher-order stateful ADTs.
https://dblp.org/rec/conf/popl/DSilvaHK13,Abstract conflict driven learning.
https://dblp.org/rec/conf/popl/DSilvaHK14,Abstract satisfaction.
https://dblp.org/rec/conf/popl/DubaHM91,Typing First-Class Continuations in ML.
https://dblp.org/rec/conf/popl/DuboisRW95,Generic Polymorphism.
https://dblp.org/rec/conf/popl/DudenhefnerR17,Intersection type calculi of bounded dimension.
https://dblp.org/rec/conf/popl/DuesterwaldGS95,Demand-driven Computation of Interprocedural Data Flow.
https://dblp.org/rec/conf/popl/DunfieldP04,Tridirectional typechecking.
https://dblp.org/rec/conf/popl/EbadiSS15,Differential Privacy: Now it's Getting Personal.
https://dblp.org/rec/conf/popl/Edelson92,A Mark-and-Sweep Collector for C++.
https://dblp.org/rec/conf/popl/EhrhardTP14,Probabilistic coherence spaces are fully abstract for probabilistic PCF.
https://dblp.org/rec/conf/popl/EidorffHMNST99,AnnoDomini: From Type Theory to Year 2000 Conversion Tool.
https://dblp.org/rec/conf/popl/EisenbergVJW14,Closed type families with overlapping equations.
https://dblp.org/rec/conf/popl/ElangoRPRS15,On Characterizing the Data Access Complexity of Programs.
https://dblp.org/rec/conf/popl/EllisonR12,An executable formal semantics of C with applications.
https://dblp.org/rec/conf/popl/ElmasQT09,A calculus of atomic actions.
https://dblp.org/rec/conf/popl/EmersonH83,"""Sometimes"" and ""Not Never"" Revisited: On Branching Versus Linear Time."
https://dblp.org/rec/conf/popl/EmersonL85,Modalities for Model Checking: Branching Time Strikes Back.
https://dblp.org/rec/conf/popl/EmersonN95,Reasoning about Rings.
https://dblp.org/rec/conf/popl/EmersonSS89,Efficient Temporal Reasoning.
https://dblp.org/rec/conf/popl/EmmiE16,Symbolic abstract data type inference.
https://dblp.org/rec/conf/popl/EmmiFJM07,Lock allocation.
https://dblp.org/rec/conf/popl/EmmiQR11,Delay-bounded scheduling.
https://dblp.org/rec/conf/popl/EnglerHK96,"C: A Language for High-Level, Efficient, and Machine-Independent Dynamic Code Generation."
https://dblp.org/rec/conf/popl/ErnstOC06,A virtual class calculus.
https://dblp.org/rec/conf/popl/Ertl99,Optimal Code Selection in DAGs.
https://dblp.org/rec/conf/popl/EsparzaG11,Complexity of pattern-based verification for multithreaded programs.
https://dblp.org/rec/conf/popl/EsparzaP00,Efficient Algorithms for pre* and post* on Interprocedural Parallel Flow Graphs.
https://dblp.org/rec/conf/popl/Farnum92,Pattern-Based Tree Attribution.
https://dblp.org/rec/conf/popl/Farrow82,Experience with an Attribute Grammar-Based Compiler.
https://dblp.org/rec/conf/popl/FarrowMY92,Composable Attribute Grammars: Support for Modularity in Translator Design and Implementation.
https://dblp.org/rec/conf/popl/FarzanK12,Verification of parameterized concurrent programs by modular reasoning about data and control.
https://dblp.org/rec/conf/popl/FarzanKP13,Inductive data flow graphs.
https://dblp.org/rec/conf/popl/FarzanKP14,Proofs that count.
https://dblp.org/rec/conf/popl/FarzanKP15,Proof Spaces for Unbounded Parallelism.
https://dblp.org/rec/conf/popl/FegarasS96,"Revisiting Catamorphisms over Datatypes with Embedded Functions (or, Programs from Outer Space)."
https://dblp.org/rec/conf/popl/FeigenKCX94,The Revival Transformation.
https://dblp.org/rec/conf/popl/Felleisen02,From POPL to the classroom and back.
https://dblp.org/rec/conf/popl/Felleisen88,The Theory and Practice of First-Class Prompts.
https://dblp.org/rec/conf/popl/FelleisenF87,A Calculus for Assignments in Higher-Order Languages.
https://dblp.org/rec/conf/popl/Feng09,Local rely-guarantee reasoning.
https://dblp.org/rec/conf/popl/FengDY11,Bisimulation for quantum processes.
https://dblp.org/rec/conf/popl/FengM0DR17,Component-based synthesis for complex APIs.
https://dblp.org/rec/conf/popl/FerranteM85,On Linearizing Parallel Code.
https://dblp.org/rec/conf/popl/FerranteO83,A Program Form Based on Data Dependency in Predicate Regions.
https://dblp.org/rec/conf/popl/Field90,On Laziness and Optimality in Lambda Interpreters: Tools for Specification and Analysis.
https://dblp.org/rec/conf/popl/FieldRT95,Parametric Program Slicing.
https://dblp.org/rec/conf/popl/FieldV05,Transactors: a programming model for maintaining globally consistent distributed state in unreliable environments.
https://dblp.org/rec/conf/popl/Filinski10,Monads in action.
https://dblp.org/rec/conf/popl/Filinski92,Linear Continuations.
https://dblp.org/rec/conf/popl/Filinski94,Representing Monads.
https://dblp.org/rec/conf/popl/Filinski99,Representing Layered Monads.
https://dblp.org/rec/conf/popl/Fiore04,Isomorphisms of generic recursive polynomial types.
https://dblp.org/rec/conf/popl/FioritiH15,"Probabilistic Termination: Soundness, Completeness, and Compositionality."
https://dblp.org/rec/conf/popl/FischerF73,Mode Modules as Representations of Domains.
https://dblp.org/rec/conf/popl/FischerMQ77,An Efficient Insertion-Only Error-Corrector for LL(1) Parsers.
https://dblp.org/rec/conf/popl/FisherMW06,The next 700 data description languages.
https://dblp.org/rec/conf/popl/FisherWZW08,From dirt to shovels: fully automatic tool generation from ad hoc data.
https://dblp.org/rec/conf/popl/Flanagan06,Hybrid type checking.
https://dblp.org/rec/conf/popl/FlanaganF04,Atomizer: a dynamic atomicity checker for multithreaded programs.
https://dblp.org/rec/conf/popl/FlanaganF95,The Semantics of Future and Its Use in Program Optimizations.
https://dblp.org/rec/conf/popl/FlanaganG05,Dynamic partial-order reduction for model checking software.
https://dblp.org/rec/conf/popl/FlanaganQ02,Predicate abstraction for software verification.
https://dblp.org/rec/conf/popl/FlanaganS01,Avoiding exponential explosion: generating compact verification conditions.
https://dblp.org/rec/conf/popl/Flatt16,Binding as sets of scopes.
https://dblp.org/rec/conf/popl/FlattKF98,Classes and Mixins.
https://dblp.org/rec/conf/popl/FlurGPSSMDS16,"Modelling the ARMv8 architecture, operationally: concurrency and ISA."
https://dblp.org/rec/conf/popl/FlurSPNMGSBS17,"Mixed-size concurrency: ARM, POWER, C/C++11, and SC."
https://dblp.org/rec/conf/popl/Fong77,Generalized Common Subexpressions in Very High Level Languages.
https://dblp.org/rec/conf/popl/Fong79,Automatic Improvement of Programs in Very High Level Languages.
https://dblp.org/rec/conf/popl/FongKU75,Application of Lattice Algebra to Loop Optimization.
https://dblp.org/rec/conf/popl/FongU76,Induction Variables in Very High Level Languages.
https://dblp.org/rec/conf/popl/Fontana08,"Systems biology, models, and concurrency."
https://dblp.org/rec/conf/popl/Ford04,Parsing expression grammars: a recognition-based syntactic foundation.
https://dblp.org/rec/conf/popl/FordS85,A Greedy Approach to Incremental Code Generation.
https://dblp.org/rec/conf/popl/FosterGMPS05,Combinators for bi-directional tree transformations: a linguistic approach to the view update problem.
https://dblp.org/rec/conf/popl/FosterKM0T15,A Coalgebraic Decision Procedure for NetKAT.
https://dblp.org/rec/conf/popl/FournetG02,Stack inspection: theory and variants.
https://dblp.org/rec/conf/popl/FournetG96,The Reflexive CHAM and the Join-Calculus.
https://dblp.org/rec/conf/popl/FournetR08,Cryptographically sound implementations for typed information-flow security.
https://dblp.org/rec/conf/popl/FournetSCDSL13,Fully abstract compilation to JavaScript.
https://dblp.org/rec/conf/popl/FradetM97,Shape Types.
https://dblp.org/rec/conf/popl/Francez82,Extended Naming Conventions for Communicating Processes.
https://dblp.org/rec/conf/popl/FrancezK84,Generalized Fair Termination.
https://dblp.org/rec/conf/popl/Franck76,PLAN2D - Syntactic Analysis of Precedence Graph Grammars.
https://dblp.org/rec/conf/popl/FrankleOWZ16,Example-directed synthesis: a type-theoretic interpretation.
https://dblp.org/rec/conf/popl/Fraser79,"A Compact, Machine-Independent Peephole Optimizer."
https://dblp.org/rec/conf/popl/FraserH85,High-Level Language Facilities for Low-Level Services.
https://dblp.org/rec/conf/popl/FriedmanH85,Constraining Control.
https://dblp.org/rec/conf/popl/FriedmanW80,An Indeterminate Constructor for Applicative Programming.
https://dblp.org/rec/conf/popl/FutatsugiGJM85,Principles of OBJ2.
https://dblp.org/rec/conf/popl/GabbayPSS80,On the Temporal Analysis of Fairness.
https://dblp.org/rec/conf/popl/GaboardiHHNP13,Linear dependent types for differential privacy.
https://dblp.org/rec/conf/popl/GaboardiMR08,A logical account of pspace.
https://dblp.org/rec/conf/popl/GaifmanS89,Fully Abstract Compositional Semantics for Logic Programs.
https://dblp.org/rec/conf/popl/GanapathiF82,Description-Driven Code Generation using Attribute Grammars.
https://dblp.org/rec/conf/popl/GansnerHKMS82,Semantics and Correctness of a Query Language Translation.
https://dblp.org/rec/conf/popl/GantyMR09,Verifying liveness for asynchronous programs.
https://dblp.org/rec/conf/popl/Ganzinger01,Efficient deductive methods for program analysis.
https://dblp.org/rec/conf/popl/GarciaC15,Principal Type Schemes for Gradual Programs.
https://dblp.org/rec/conf/popl/GarciaCT16,Abstracting gradual typing.
https://dblp.org/rec/conf/popl/GarciaLS09,Lazy evaluation and delimited control.
https://dblp.org/rec/conf/popl/GardnerMS12,Towards a program logic for JavaScript.
https://dblp.org/rec/conf/popl/GarlandG88,Inductive Methods for Reasoning about Abstract Data Types.
https://dblp.org/rec/conf/popl/GarrigueA94,The Typed Polymorphic Label-Selective lambda-Calculus.
https://dblp.org/rec/conf/popl/Gay93,A Sort Inference Algorithm for the Polyadic Pi-Calculus.
https://dblp.org/rec/conf/popl/GayN05,Communicating quantum processes.
https://dblp.org/rec/conf/popl/GayVRGC10,Modular session types for distributed object-oriented programming.
https://dblp.org/rec/conf/popl/GelernterJL87,Environments as First Class Objects.
https://dblp.org/rec/conf/popl/Geller76,Test Data as an Aid in Proving Program Correctness.
https://dblp.org/rec/conf/popl/GellerH73,Strict Deterministic Versus LR(0) Parsing.
https://dblp.org/rec/conf/popl/GeorgeA96,Iterated Register Coalescing.
https://dblp.org/rec/conf/popl/Gerhart75,Correctness-Preserving Program Transformations.
https://dblp.org/rec/conf/popl/German78,Automating Proofs of the Absence of Common Runtime Errors.
https://dblp.org/rec/conf/popl/GermaneM17,A posteriori environment analysis with Pushdown Delta CFA.
https://dblp.org/rec/conf/popl/GershenfeldDCKGDGS10,Reconfigurable asynchronous logic automata: (RALA).
https://dblp.org/rec/conf/popl/GheorghioiuSR03,Interprocedural compatibility analysis for static object preallocation.
https://dblp.org/rec/conf/popl/Ghica05,Slot games: a quantitative model of computation.
https://dblp.org/rec/conf/popl/Ghica07,Geometry of synthesis: a structured approach to VLSI design.
https://dblp.org/rec/conf/popl/GhicaS11,Geometry of synthesis III: resource management through type inference.
https://dblp.org/rec/conf/popl/GhiyaH96,"Is it a Tree, a DAG, or a Cyclic Graph? A Shape Analysis for Heap-Directed Pointers in C."
https://dblp.org/rec/conf/popl/GhiyaH98,Putting Pointer Analysis to Work.
https://dblp.org/rec/conf/popl/GiacobazziLR15,Analyzing Program Analyses.
https://dblp.org/rec/conf/popl/GiacobazziM04,Abstract non-interference: parameterizing non-interference by abstract interpretation.
https://dblp.org/rec/conf/popl/Giegerich82,Automatic Generation of Machine Specific Code Optimizers.
https://dblp.org/rec/conf/popl/Gil01,Subtyping arithmetical types.
https://dblp.org/rec/conf/popl/GilrayL0MH16,Pushdown control-flow analysis for free.
https://dblp.org/rec/conf/popl/GimenezM16,The complexity of interaction.
https://dblp.org/rec/conf/popl/GlanvilleG78,A New Method for Compiler Code Generation.
https://dblp.org/rec/conf/popl/GlewM99,Type-Safe Linking and Modular Assembly Language.
https://dblp.org/rec/conf/popl/Godefroid07,Compositional dynamic test generation.
https://dblp.org/rec/conf/popl/Godefroid97,Model Checking for Programming Languages using Verisoft.
https://dblp.org/rec/conf/popl/GodefroidNRT10,Compositional may-must program analysis: unleashing the power of alternation.
https://dblp.org/rec/conf/popl/Goguen05,A syntactic approach to eta equality in type theory.
https://dblp.org/rec/conf/popl/Gonthier13,Engineering mathematics: the odd order theorem proof.
https://dblp.org/rec/conf/popl/GonthierAL92,The Geometry of Optimal Lambda Reduction.
https://dblp.org/rec/conf/popl/GoodC79,Principles of Proving Programs Correct in Gypsy.
https://dblp.org/rec/conf/popl/Goodenough75,Structured Exception Handling.
https://dblp.org/rec/conf/popl/Goodman13,The principles and practice of probabilistic programming.
https://dblp.org/rec/conf/popl/GopanRS05,A framework for numeric analysis of array operations.
https://dblp.org/rec/conf/popl/GopinathH89,Copy Elimination in Functional Languages.
https://dblp.org/rec/conf/popl/GordonABCGNRR13,A model-learner pattern for bayesian reasoning.
https://dblp.org/rec/conf/popl/GordonGRRBG14,Tabular: a schema-driven probabilistic programming language.
https://dblp.org/rec/conf/popl/GordonHHJS11,"Robin Milner 1934--2010: verification, languages, and concurrency."
https://dblp.org/rec/conf/popl/GordonMMNW78,A Metalanguage for Interactive Proof in LCF.
https://dblp.org/rec/conf/popl/GordonR96,Bisimilarity for a First-Order Calculus of Objects with Subtyping.
https://dblp.org/rec/conf/popl/GordonS01,Typing a multi-language intermediate code.
https://dblp.org/rec/conf/popl/GotsmanCPV09,Proving that non-blocking algorithms don't block.
https://dblp.org/rec/conf/popl/GotsmanYFNS16,'Cause I'm strong enough: reasoning about consistency choices in distributed systems.
https://dblp.org/rec/conf/popl/GovindarajanJM96,Optimization and Relaxation in Constraint Logic Languages.
https://dblp.org/rec/conf/popl/Goyet13,The Lambda Lambda-Bar calculus: a dual calculus for unconstrained strategies.
https://dblp.org/rec/conf/popl/Grabowski84,On Relative Completeness of Programming Logics.
https://dblp.org/rec/conf/popl/GrahamR73,Practical Syntactic Error Recovery.
https://dblp.org/rec/conf/popl/GrahamW75,A Fast and Usually Linear Algorithm for Global Flow Analysis.
